453054700,Irujo Inc. dba Spansource,47,English to Spanish (LatAm),1033,58378,78,1376,"Cisco Systems, Inc. (Legal)",47,1,2,Active A,0.075,,,,,0.03,23,,Hourly,25,0.075,0.04,0.027,0.019,0.016,0.016,0
453054700,Irujo Inc. dba Spansource,47,English to Spanish (LatAm),1033,58378,78,1730,Oracle - Legal,47,1,2,Active A,0.075,,,,,0.03,23,,Per Page,25,0.075,0.04,0.027,0.019,0.016,0.016,
453054700,Irujo Inc. dba Spansource,47,English to Spanish (LatAm),1033,58378,78,1066,Cisco Systems,47,1,1,Active preferred,0.075,,,,,0.03,23,,Per Page,25,0.075,0.04,0.027,0.019,0.016,0.016,
453054700,Irujo Inc. dba Spansource,47,English to Spanish (LatAm),1033,58378,78,0,,47,1,2,Active A,0.075,,,,,0.03,23,,Hourly,25,0.075,0.04,0.027,0.019,0.016,0.016,0
453054700,Irujo Inc. dba Spansource,47,English to Spanish (LatAm),1033,58378,78,1187,Blue Cross Blue Shield - Florida,47,1,2,Active A,0.065,,,,0.045,0.03,20,,Hourly,20,0.065,0.033,0.023,0.016,0.016,0.016,0
453054700,Irujo Inc. dba Spansource,106,English to Spanish (Mexico),1033,2058,79,0,,106,1,2,Active A,0.075,,,,,0.03,23,,Hourly,25,0.075,0.04,0.027,0.019,0.016,0.016,0
453054700,Irujo Inc. dba Spansource,65,English to Spanish (Puerto Rico),1033,20490,80,0,,65,1,2,Active A,0.075,,,,,0.03,23,,Hourly,25,0.075,0.04,0.027,0.019,0.016,0.016,0
453054700,Irujo Inc. dba Spansource,65,English to Spanish (Puerto Rico),1033,20490,80,1187,Blue Cross Blue Shield - Florida,65,1,2,Active A,0.065,,,,0.045,0.03,20,,Hourly,20,0.065,0.033,0.023,0.016,0.016,0.016,0
453054693,Janus WWI,6,English to Armenian,1033,1067,21,0,,6,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,251,English to Azeri- Latin,1033,1068,140,0,,251,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.12,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,251,English to Azeri- Latin,1033,1068,140,93,Microsoft Corp,251,1,2,Active A,0.08,,,,0.06,0.03,20,0,Hourly,15,0.08,0.04,0.028,0.02,0.012,0.008,0
453054693,Janus WWI,251,English to Azeri- Latin,1033,1068,140,1066,Cisco Systems,251,1,2,Active A,0.08,,,,0.06,0.03,20,0,Hourly,15,0.08,0.04,0.028,0.02,0.012,0.008,0
453054693,Janus WWI,13,English to Czech,1033,1029,56,0,,13,1,2,Active A,0.12,,,,0.09,0.04,,16,,,0.12,0.12,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,249,English to Georgian,1033,1079,141,0,,249,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,250,English to Kazakh,1033,1087,142,0,,250,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,36,English to Polish,1033,1045,43,0,,36,1,2,Active A,,,,,,,,,Per Page,,,,,,,,0
453054693,Janus WWI,41,English to Russian,1033,1049,15,0,,41,1,2,Active A,0.06,0.06,0.03,0.01,0.055,0.02,16,16,Hourly,16,0.06,0.03,0.03,0.03,0.01,0.01,0
453054693,Janus WWI,41,English to Russian,1033,1049,15,93,Microsoft Corp,41,1,2,Active A,0.06,,,,0.055,0.02,15,0,Hourly,15,0.06,0.03,0.021,0.015,0.009,0.006,0
453054693,Janus WWI,41,English to Russian,1033,1049,15,1066,Cisco Systems,41,1,1,Active preferred,0.06,,,,0.055,0.02,15,0,Hourly,15,0.06,0.03,0.021,0.015,0.009,0.006,0
453054693,Janus WWI,41,English to Russian,1033,1049,15,1376,"Cisco Systems, Inc. (Legal)",41,1,2,Active A,0.075,,,,0.055,0.02,15,0,,,0.075,0.038,0.026,0.019,0.011,0.0075,0
453054693,Janus WWI,187,English to Tajik,1033,1064,119,0,,187,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,252,English to Tatar,1033,1092,144,0,,252,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,254,English to Turkmen,1033,1090,145,0,,254,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,54,English to Ukrainian,1033,1058,83,0,,54,1,2,Active A,0.06,0.06,0.03,0.01,0.055,0.02,16,16,Hourly,16,0.06,0.03,0.03,0.03,0.01,0.01,0
453054693,Janus WWI,54,English to Ukrainian,1033,1058,83,93,Microsoft Corp,54,1,2,Active A,0.06,,,,0.05,0.02,15,0,Hourly,15,0.06,0.03,0.021,0.015,0.009,0.006,0
453054693,Janus WWI,54,English to Ukrainian,1033,1058,83,1066,Cisco Systems,54,1,2,Active A,0.06,,,,0.05,0.02,15,0,Hourly,15,0.06,0.03,0.021,0.015,0.009,0.006,0
453054693,Janus WWI,180,English to Uzbek,1033,1091,113,0,,180,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,261,German to Armenian,1031,1091,113,0,,261,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,257,German to Azeri,1031,1068,140,0,,257,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,255,German to Georgian,1031,1079,141,0,,255,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,256,German to Kazakh,1031,1087,142,0,,256,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,116,German to Russian,1031,1049,15,0,,116,1,2,Active A,0.06,0.06,0.03,0.01,0.055,0.02,16,16,Hourly,16,0.06,0.03,0.03,0.03,0.01,0.01,0
453054693,Janus WWI,262,German to Tajik,1031,1064,119,0,,262,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,258,German to Tatar,1031,1092,144,0,,258,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,260,German to Turkmen,1031,1090,145,0,,260,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,238,German to Ukrainian,1031,1058,83,0,,238,1,2,Active A,0.06,0.06,0.03,0.01,0.055,0.02,16,16,Hourly,16,0.06,0.03,0.03,0.03,0.01,0.01,0
453054693,Janus WWI,264,German to Uzbek,1031,1091,113,0,,264,1,2,Active A,0.12,0.12,0.06,0.02,0.09,0.04,32,16,Hourly,16,0.12,0.06,0.06,0.06,0.02,0.02,0
453054693,Janus WWI,68,Russian to English (US),1049,1033,1,0,,68,1,2,Active A,0.08,0.08,0.04,0.015,0.065,0.03,22,16,Hourly,16,0.08,0.04,0.04,0.04,0.015,0.015,0
453054693,Janus WWI,222,Ukranian to English (US),1058,1033,1,0,,222,1,2,Active A,0.08,0.08,0.04,0.015,0.065,0.03,22,16,Hourly,16,0.08,0.04,0.04,0.04,0.015,0.015,0
1528,"Johnson, Charles",56,French to English (US),1036,1033,1,0,,56,1,1,Active preferred,0.11,,,,0.11,0.03,,25,Per Page,,,,,,,,
1528,"Johnson, Charles",61,Italian to English (US),1040,1033,1,0,,61,1,1,Active preferred,0.11,,,,0.11,0.03,,25,,,,,,,,,
1528,"Johnson, Charles",63,Spanish to English (US),1034,1033,1,0,,63,1,2,Active A,0.11,,,,0.11,0.03,,25,,,,,,,,,
3942,"Karolczyk, Teresa",36,English to Polish,1033,1045,43,0,,36,1,2,Active A,0.1,0.08,0.04,0.02,,0.02,,20,Hourly,20,0.08,0.04,0.04,0.04,0.02,0.02,
2956,Kezios Translations,24,English to Greek,1033,1032,23,0,,24,2,3,Active B,0.17,,,,,,,50,,,,,,,,,
3904,"Kita, Ledia",99,English to Albanian,1033,1052,59,0,,99,1,2,Active A,0.11,0.11,0.06,0,0.08,0.03,15,25,Hourly,30,0.11,0.06,0.06,0.06,0,0,
453055039,"Kudo, Jennifer",62,Japanese to English (US),1041,1033,1,0,,62,1,2,Active A,0.1,,,,0.075,0.025,30,30,,,0.1,0.05,0.035,0.025,0.015,0.01,0
3867,LCI Bretagne,22,English to French (Europe),1033,1036,3,0,,22,1,2,Active A,0.14,0.14,0.07,0.04,0.1,0.04,52,52,Hourly,50,0.14,0.07,0.07,0.07,0.04,0.02,0
453054956,Lebras Translations,21,English to French (Canada),1033,3084,12,1730,Oracle - Legal,21,1,1,Active preferred,0.14,,,,0.105,0.035,30,30,Per Page,,0.14,0.07,0.049,0.035,0.021,0.014,
453054956,Lebras Translations,21,English to French (Canada),1033,3084,12,1066,Cisco Systems,21,1,1,Active preferred,0.14,,,,0.105,0.035,30,30,Per Page,,0.14,0.07,0.049,0.035,0.021,0.014,
453054956,Lebras Translations,21,English to French (Canada),1033,3084,12,0,,21,1,2,Active A,0.14,,,,0.105,0.035,30,30,Per Page,,0.14,0.07,0.049,0.035,0.021,0.014,0
453054956,Lebras Translations,22,English to French (Europe),1033,1036,3,0,,22,1,2,Active A,0.14,,,,0.105,0.035,30,30,Per Page,,0.14,0.07,0.049,0.035,0.021,0.014,0
453054956,Lebras Translations,22,English to French (Europe),1033,1036,3,1066,Cisco Systems,22,1,1,Active preferred,0.14,,,,0.105,0.035,30,30,Per Page,,0.14,0.07,0.049,0.035,0.021,0.014,
453054956,Lebras Translations,22,English to French (Europe),1033,1036,3,1730,Oracle - Legal,22,1,2,Active A,0.14,,,,0.105,0.035,30,30,Per Page,,0.14,0.07,0.049,0.035,0.021,0.014,
453054956,Lebras Translations,58,German to French (Europe),1031,1036,3,0,,58,1,2,Active A,0.14,,,,0.105,0.035,30,30,Per Page,,0.14,0.07,0.049,0.035,0.021,0.014,
453054732,"Lee, Inkwon",66,Korean to English (US),1042,1033,1,0,,66,2,2,Active A,0.1,,,,0.07,0.03,30,25,Per Page,,,,,,,,
453054887,"Lefebvre, Thomas",22,English to French (Europe),1033,1036,3,0,,22,1,2,Active A,0.12,,,,0.09,0.03,30,0,,,0.12,0.06,0.042,0.03,0.018,0.012,0
3874,Lemon Tree Snc,22,English to French (Europe),1033,1036,3,0,,22,1,2,Active A,0.14,0.145,0.0725,0.029,,,38,35,Hourly,35,0.14,0.07,0.056,0.046,0.021,0.021,0
3874,Lemon Tree Snc,22,English to French (Europe),1033,1036,3,1376,"Cisco Systems, Inc. (Legal)",22,1,2,Active A,0.15,,,,,,38,35,Hourly,35,0.15,0.075,0.0675,0.0375,0.027,0.015,0
3874,Lemon Tree Snc,22,English to French (Europe),1033,1036,3,1730,Oracle - Legal,22,1,1,Active preferred,0.15,,,,,,38,35,Hourly,35,0.15,0.075,0.0675,0.0375,0.027,0.015,0.015
3874,Lemon Tree Snc,22,English to French (Europe),1033,1036,3,1943,LEGAL RATES,22,1,2,Active A,0.15,,,,,,38,35,Hourly,35,0.15,0.075,0.0675,0.0375,0.027,0.015,
3874,Lemon Tree Snc,23,English to German,1033,1031,5,1943,LEGAL RATES,23,1,2,Active A,0.16,,,,,,38,35,Hourly,35,0.16,0.08,0.072,0.04,0.029,0.016,
3874,Lemon Tree Snc,23,English to German,1033,1031,5,1730,Oracle - Legal,23,1,1,Active preferred,0.16,,,,,,38,35,Hourly,35,0.16,0.08,0.072,0.04,0.029,0.016,0.016
3874,Lemon Tree Snc,23,English to German,1033,1031,5,1376,"Cisco Systems, Inc. (Legal)",23,1,2,Active A,0.16,,,,,,38,35,Hourly,35,0.16,0.08,0.072,0.04,0.029,0.016,0
3874,Lemon Tree Snc,23,English to German,1033,1031,5,0,,23,1,2,Active A,0.14,0.145,0.0725,0.029,,,38,35,Hourly,35,0.14,0.07,0.056,0.046,0.021,0.021,0
3874,Lemon Tree Snc,30,English to Italian,1033,1040,4,0,,30,1,1,Active preferred,0.1175,0.1175,0.0675,0.027,,,35,35,Hourly,35,0.1175,0.059,0.047,0.039,0.018,0.018,0
3874,Lemon Tree Snc,30,English to Italian,1033,1040,4,93,Microsoft Corp,30,1,2,Active A,0.1175,,,,,,,0,Per Page,,0.1175,0.059,0.053,0.029,0.021,0.021,0
3874,Lemon Tree Snc,30,English to Italian,1033,1040,4,1066,Cisco Systems,30,1,1,Active preferred,0.1175,,,,,,,0,Per Page,,0.1175,0.059,0.053,0.029,0.021,0.021,0
3874,Lemon Tree Snc,30,English to Italian,1033,1040,4,1730,Oracle - Legal,30,1,1,Active preferred,0.13,,,,,,35,35,Hourly,35,0.13,0.065,0.0585,0.0325,0.023,0.013,0.013
3874,Lemon Tree Snc,30,English to Italian,1033,1040,4,1943,LEGAL RATES,30,1,2,Active A,0.13,,,,,,35,35,Hourly,35,0.13,0.065,0.0585,0.0325,0.023,0.013,
3874,Lemon Tree Snc,30,English to Italian,1033,1040,4,1376,"Cisco Systems, Inc. (Legal)",30,1,2,Active A,0.13,,,,,,35,35,Hourly,35,0.13,0.065,0.0585,0.0325,0.023,0.013,0
3874,Lemon Tree Snc,48,English to Spanish (Spain),1033,1034,7,0,,48,1,2,Active A,0.13,0.13,0.065,0.026,,,39,35,Hourly,35,0.13,0.065,0.065,0.033,0.026,0.026,0
3874,Lemon Tree Snc,48,English to Spanish (Spain),1033,1034,7,1943,LEGAL RATES,48,1,2,Active A,0.14,,,,,,42,35,Hourly,35,0.14,0.07,0.063,0.035,0.025,0.014,
3874,Lemon Tree Snc,48,English to Spanish (Spain),1033,1034,7,1730,Oracle - Legal,48,1,1,Active preferred,0.14,,,,,,42,35,Hourly,35,0.14,0.07,0.063,0.035,0.025,0.014,0.014
3874,Lemon Tree Snc,48,English to Spanish (Spain),1033,1034,7,1376,"Cisco Systems, Inc. (Legal)",48,1,2,Active A,0.14,,,,,,42,35,Hourly,35,0.14,0.07,0.063,0.035,0.025,0.014,0
3874,Lemon Tree Snc,59,German to Italian,1031,1040,4,0,,59,1,2,Active A,0.15,,,,,,35,35,Hourly,35,0.15,0.075,0.075,0.038,0.03,0.03,0
3874,Lemon Tree Snc,271,Italian to German,1040,1031,5,0,,271,1,2,Active A,0.14,,,,,,43,35,Hourly,35,0.14,0.07,0.07,0.035,0.028,0.028,0
453054667,Letras Language Solutions S.L,196,Dutch to German,1043,1031,5,0,,196,1,2,Active A,0.16,,,,0.12,0.035,3030,30,,,0.16,0.08,0.056,0.04,0.024,0.016,0
453054667,Letras Language Solutions S.L,14,English to Danish,1033,1030,36,0,,14,1,2,Active A,0.16,0.16,0.08,0.05,0.12,0.04,30,35,,,0.16,0.08,0.08,0.08,0.05,0.05,
453054667,Letras Language Solutions S.L,20,English to Finnish,1033,1035,40,0,,20,1,2,Active A,0.16,0.16,0.08,0.05,0.12,0.04,30,35,,,0.16,0.08,0.08,0.08,0.05,0.05,
453054667,Letras Language Solutions S.L,35,English to Norwegian (Bokmål),1033,1044,39,0,,35,1,2,Active A,0.15,0.15,0.07,0.04,0.11,0.03,30,35,,,0.15,0.07,0.07,0.07,0.04,0.04,
453054667,Letras Language Solutions S.L,49,English to Swedish,1033,1053,38,0,,49,1,2,Active A,0.15,0.15,0.07,0.04,0.11,0.03,30,35,,,0.15,0.07,0.07,0.07,0.04,0.04,0
453054667,Letras Language Solutions S.L,115,German to Danish,1031,1030,36,0,,115,1,2,Active A,0.16,0.16,0.08,0.05,0.12,0.04,30,35,,,0.16,0.08,0.08,0.08,0.05,0.05,0
453054667,Letras Language Solutions S.L,217,German to Dutch (Netherlands),1031,1043,6,0,,217,1,2,Active A,0.14,0.14,0.07,0.04,0.11,0.03,30,35,,,0.14,0.07,0.07,0.07,0.04,0.04,0
453054667,Letras Language Solutions S.L,219,German to Finnish,1031,1035,40,0,,219,1,2,Active A,0.16,0.16,0.08,0.05,0.12,0.04,30,35,,,0.16,0.08,0.08,0.08,0.05,0.05,0
453054667,Letras Language Solutions S.L,58,German to French (Europe),1031,1036,3,0,,58,1,2,Active A,0.15,0.15,0.07,0.04,0.11,0.03,30,35,,,0.15,0.07,0.07,0.07,0.04,0.04,0
453054667,Letras Language Solutions S.L,220,German to Norwegian,1031,1044,39,0,,220,1,2,Active A,0.16,0.16,0.08,0.05,0.12,0.04,30,35,,,0.16,0.08,0.08,0.08,0.05,0.05,0
453054667,Letras Language Solutions S.L,221,German to Swedish,1031,1053,38,0,,221,1,2,Active A,0.15,0.15,0.07,0.04,0.11,0.03,30,35,,,0.15,0.07,0.07,0.07,0.04,0.04,0
453055097,LexisPlus Translations,47,English to Spanish (LatAm),1033,58378,78,0,,47,1,2,Active A,0.1,,,,0.07,0.02,30,30,,,0.1,0.08,0.06,0.04,0.03,0.03,0
453055097,LexisPlus Translations,47,English to Spanish (LatAm),1033,58378,78,1730,Oracle - Legal,47,1,1,Active preferred,0.1,,,,0.07,0.02,30,30,Per Page,,0.1,0.08,0.06,0.04,0.03,0.03,
3732,"Liu, Claire Yun-fang",2,Chinese to English (US),1028,1033,1,0,,2,1,1,Active preferred,0.16,,,,,0.05,,40,,,,,,,,,
453054906,"Liu, Xin",2,Chinese to English (US),1028,1033,1,0,,2,2,2,Active A,0.11,,,,0.11,0.03,30,30,,,0.11,0.055,0.039,0.028,0.017,0.011,0
453054906,"Liu, Xin",2,Chinese to English (US),1028,1033,1,1376,"Cisco Systems, Inc. (Legal)",2,2,2,Active A,0.11,,,,0.11,0.03,30,30,,,0.11,0.055,0.039,0.028,0.017,0.011,0
453054731,Localization Care,289,Albanian to English,1052,1033,1,0,,289,1,2,Active A,0.11,,,,0.083,0.028,30,20,Per Page,,0.11,0.055,0.039,0.028,0.017,0.011,0
453054731,Localization Care,194,Bosnian to English (US),8218,1033,1,0,,194,1,2,Active A,0.13,,,,0.098,0.033,30,20,Per Page,,0.13,0.065,0.046,0.033,0.02,0.013,0
453054731,Localization Care,125,Croatian to English (US),1050,1033,1,0,,125,1,2,Active A,0.11,,,,0.083,0.028,30,20,Per Page,,0.11,0.055,0.039,0.028,0.017,0.011,0
453054731,Localization Care,99,English to Albanian,1033,1052,59,1376,"Cisco Systems, Inc. (Legal)",99,1,2,Active A,0.11,,,,,,30,20,,,0.11,0.055,0.039,0.028,0.017,0.011,0
453054731,Localization Care,99,English to Albanian,1033,1052,59,0,,99,1,2,Active A,0.11,,,,,,30,20,,,0.11,0.055,0.039,0.028,0.017,0.011,0
453054731,Localization Care,149,English to Belarusian,1033,1059,88,0,,149,1,2,Active A,0.1,,,,,,30,30,,,0.1,0.05,0.035,0.025,0.015,0.01,0
453054731,Localization Care,7,English to Bosnian,1033,8218,13,1730,Oracle - Legal,7,1,2,Active A,0.11,,,,,,30,20,Per Page,,0.11,0.055,0.039,0.028,0.017,0.011,
453054731,Localization Care,7,English to Bosnian,1033,8218,13,1376,"Cisco Systems, Inc. (Legal)",7,1,2,Active A,0.11,,,,,,30,20,,,0.11,0.055,0.039,0.028,0.017,0.011,0
453054731,Localization Care,7,English to Bosnian,1033,8218,13,0,,7,1,2,Active A,0.11,,,,,,30,20,,,0.11,0.055,0.039,0.028,0.017,0.011,0
453054731,Localization Care,12,English to Croatian,1033,1050,51,0,,12,1,2,Active A,0.09,,,,,,30,15,,,0.09,0.045,0.032,0.023,0.014,0.009,0
453054731,Localization Care,12,English to Croatian,1033,1050,51,1376,"Cisco Systems, Inc. (Legal)",12,1,2,Active A,0.09,,,,,,30,15,,,0.09,0.045,0.032,0.023,0.014,0.009,0
453054731,Localization Care,12,English to Croatian,1033,1050,51,1730,Oracle - Legal,12,1,1,Active preferred,0.09,,,,,,30,15,Per Page,,0.09,0.045,0.032,0.023,0.014,0.009,
453054731,Localization Care,13,English to Czech,1033,1029,56,0,,13,1,2,Active A,0.105,,,,0.079,0.026,30,30,,,0.105,0.053,0.037,0.026,0.016,0.011,0
453054731,Localization Care,28,English to Hungarian,1033,1038,46,1730,Oracle - Legal,28,1,3,Active B,0.08,,,,,,25,15,Per Page,,0.08,0.04,0.028,0.02,0.012,0.008,
453054731,Localization Care,28,English to Hungarian,1033,1038,46,1376,"Cisco Systems, Inc. (Legal)",28,1,3,Active B,0.08,,,,,,25,15,Per Page,,0.08,0.04,0.028,0.02,0.012,0.008,0
453054731,Localization Care,28,English to Hungarian,1033,1038,46,0,,28,1,3,Active B,0.08,,,,,,25,15,Per Page,,0.08,0.04,0.028,0.02,0.012,0.008,
453054731,Localization Care,138,English to Macedonian,1033,1071,49,0,,138,1,2,Active A,0.14,,,,,,30,20,,,0.14,0.07,0.049,0.035,0.021,0.014,0
453054731,Localization Care,138,English to Macedonian,1033,1071,49,1376,"Cisco Systems, Inc. (Legal)",138,1,2,Active A,0.14,,,,,,30,20,,,0.14,0.07,0.049,0.035,0.021,0.014,0
453054731,Localization Care,36,English to Polish,1033,1045,43,1376,"Cisco Systems, Inc. (Legal)",36,1,2,Active A,0.085,,,,,0.02,25,15,,,0.085,0.043,0.03,0.021,0.013,0.0085,0
453054731,Localization Care,36,English to Polish,1033,1045,43,1730,Oracle - Legal,36,1,1,Active preferred,0.085,,,,,0.02,25,15,Per Page,,0.085,0.043,0.03,0.021,0.013,0.0085,
453054731,Localization Care,36,English to Polish,1033,1045,43,0,,36,1,2,Active A,0.085,,,,0.06,0.02,25,25,,,0.085,0.043,0.03,0.021,0.013,0.0085,0
453054731,Localization Care,36,English to Polish,1033,1045,43,93,Microsoft Corp,36,1,2,Active A,0.085,,,,0.06,0.02,25,,,,0.085,0.043,0.03,0.021,0.013,0.0085,0
453054731,Localization Care,36,English to Polish,1033,1045,43,1066,Cisco Systems,36,1,2,Active A,0.085,,,,0.06,0.02,25,,,,0.085,0.043,0.03,0.021,0.013,0.0085,0
453054731,Localization Care,40,English to Romanian,1033,1048,44,1730,Oracle - Legal,40,1,2,Active A,0.08,,,,,,30,20,Per Page,,0.08,0.04,0.028,0.02,0.012,0.008,
453054731,Localization Care,40,English to Romanian,1033,1048,44,0,,40,1,2,Active A,0.08,,,,,0.02,30,30,Per Page,,0.008,0.04,0.028,0.02,0.012,0.008,0
453054731,Localization Care,114,English to Serbian (Latin),1033,2074,58,1376,"Cisco Systems, Inc. (Legal)",114,1,2,Active A,0.11,,,,,,30,20,,,0.11,0.055,0.039,0.028,0.017,0.011,0
453054731,Localization Care,114,English to Serbian (Latin),1033,2074,58,1730,Oracle - Legal,114,1,2,Active A,0.11,,,,,,30,20,Per Page,,0.11,0.055,0.039,0.028,0.017,0.011,
453054731,Localization Care,114,English to Serbian (Latin),1033,2074,58,0,,114,1,2,Active A,0.11,,,,,,30,20,,,0.11,0.055,0.039,0.028,0.017,0.011,0
453054731,Localization Care,44,English to Slovak,1033,1051,45,1730,Oracle - Legal,44,1,2,Active A,0.105,,,,0.079,0.026,30,30,Per Page,,0.105,0.053,0.037,0.026,0.016,0.011,
453054731,Localization Care,44,English to Slovak,1033,1051,45,0,,44,1,2,Active A,0.105,,,,0.079,0.026,30,30,,,0.105,0.053,0.037,0.026,0.016,0.011,0
453054731,Localization Care,45,English to Slovenian,1033,1060,47,1376,"Cisco Systems, Inc. (Legal)",45,1,2,Active A,0.1,,,,,,30,20,,,0.1,0.05,0.035,0.025,0.015,0.01,0
453054731,Localization Care,45,English to Slovenian,1033,1060,47,1730,Oracle - Legal,45,1,2,Active A,0.1,,,,,,30,20,Per Page,,0.1,0.05,0.035,0.025,0.015,0.01,
453054731,Localization Care,45,English to Slovenian,1033,1060,47,0,,45,1,2,Active A,0.1,,,,,,30,20,,,0.1,0.05,0.035,0.025,0.015,0.01,0
453054731,Localization Care,208,German to Polish,1031,1045,43,0,,208,1,2,Active A,0.089,,,,,,25,,Per Page,,0.089,0.045,0.031,0.022,0.013,0.009,
453054731,Localization Care,91,Hungarian to English (US),1038,1033,1,0,,91,1,2,Active A,0.105,,,,0.079,0.026,30,20,Per Page,,0.105,0.053,0.037,0.026,0.016,0.011,0
453054731,Localization Care,139,Macedonian to English (US),1071,1033,1,0,,139,1,2,Active A,0.14,,,,0.105,0.035,35,20,Per Page,,0.14,0.07,0.049,0.035,0.021,0.014,0
453054731,Localization Care,74,Polish to English (US),1045,1033,1,0,,74,1,2,Active A,0.1,,,,0.075,0.025,30,20,Per Page,,0.1,0.05,0.035,0.025,0.015,0.01,0
453054731,Localization Care,89,Romanian to English (US),1048,1033,1,0,,89,1,2,Active A,0.09,,,,,0.032,30,20,Per Page,,0.009,0.045,0.032,0.023,0.014,0.009,0
453054731,Localization Care,137,Serbian to English (US),2074,1033,1,0,,137,1,2,Active A,0.11,,,,0.083,0.028,30,20,Per Page,,0.11,0.055,0.039,0.028,0.017,0.011,0
453054731,Localization Care,92,Slovenian to English (US),1051,1033,1,0,,92,1,2,Active A,0.11,,,,0.083,0.028,30,20,Per Page,,0.11,0.055,0.039,0.028,0.017,0.011,0
453054961,"Martin Mombelly, Cesar",47,English to Spanish (LatAm),1033,58378,78,0,,47,1,2,Active A,0.035,,,,,0.012,9,,,,0.035,0.018,0.012,0.009,0.005,0.004,0
453054952,Master Translation Services (MTS),10,English to Chinese (Simp),1033,2052,11,0,,10,1,2,Active A,0.06,,,,0.041,0.014,25,25,Hourly,25,0.06,0.03,0.021,0.015,0.009,0.006,0
453054952,Master Translation Services (MTS),11,English to Chinese (Trad),1033,1028,10,0,,11,1,2,Active A,0.07,,,,0.053,0.019,25,25,,25,0.07,0.035,0.025,0.018,0.011,0.007,0
453054952,Master Translation Services (MTS),11,English to Chinese (Trad),1033,1028,10,1730,Oracle - Legal,11,1,2,Active A,0.07,,,,0.053,0.019,25,25,Hourly,25,0.07,0.035,0.025,0.018,0.011,0.007,
453054952,Master Translation Services (MTS),27,English to Hmong,1033,1129,55,0,,27,1,2,Active A,0.16,,,,0.12,0.04,25,25,Hourly,25,0.16,0.16,0.16,0.16,0.16,0.048,
453054980,"Mejia, Rodrigo",47,English to Spanish (LatAm),1033,58378,78,0,,47,1,2,Active A,0.04,,,,,0.013,9,,,,0.04,0.02,0.014,0.01,0.006,0.004,0
453054838,"Mitchel, Stephanie",56,French to English (US),1036,1033,1,0,,56,1,2,Active A,0.13,,,,0.098,0.033,30,,,,0.13,0.065,0.045,0.033,0.02,0.013,0
453054838,"Mitchel, Stephanie",56,French to English (US),1036,1033,1,1376,"Cisco Systems, Inc. (Legal)",56,1,2,Active A,0.13,,,,0.098,0.033,30,,,,0.13,0.065,0.045,0.033,0.02,0.013,0
453055220,Monarch Translations,47,English to Spanish (LatAm),1033,58378,78,0,,47,1,2,Active A,0.04,,,,0.03,0.01,10,,Per Page,,0.03,0.02,0.014,0.01,0.006,0.004,0
453054844,mts.bp,37,English to Portuguese (Braz),1033,1046,37,0,,37,1,2,Active A,0.08,,,,0.06,0.02,25,,Per Page,25,0.08,0.04,0.028,0.02,0.012,0.008,0
